301;1;219187;20492;2.556;MG;12/03/2019;1,76
301;1;219188;20492;2.556;MG;12/03/2019;500,96
301;1;243809;16455;2.556;SP;12/03/2019;420,66
301;1;243821;16455;2.556;SP;12/03/2019;503,78
301;1;243828;16455;2.556;SP;12/03/2019;4,85
301;1;243831;16455;2.556;SP;12/03/2019;292,66
301;1;243887;16455;2.556;SP;12/03/2019;109,00
301;1;243960;16455;2.556;SP;12/03/2019;83,92
301;1;243964;16455;2.556;SP;12/03/2019;221,64
301;1;244026;16455;2.556;SP;12/03/2019;116,74
301;1;244029;16455;2.556;SP;12/03/2019;96,56
301;1;244257;16455;2.556;SP;12/03/2019;801,74
301;1;244288;16455;2.556;SP;12/03/2019;12,27
301;1;244291;16455;2.556;SP;12/03/2019;117,09
301;1;612242;16844;2.556;SP;12/03/2019;4.496,39
301;1;1654358;5024;2.556;PR;12/03/2019;155,44
301;10;78729;2391;2.556;SP;12/03/2019;59,99
301;2;3831;22412;2.556;MG;12/03/2019;395,73
301;4;6666;27783;2.556;SP;12/03/2019;14,61
301;7;10314;9755;2.556;ES;12/03/2019;1.966,69
301;74;24121;29952;2.556;SP;12/03/2019;454,16
301;74;24265;29952;2.556;SP;12/03/2019;763,17
301;74;24371;29952;2.556;SP;12/03/2019;454,16
301;74;24372;29952;2.556;SP;12/03/2019;818,00
301;74;24379;29952;2.556;SP;12/03/2019;80,52
301;74;24402;29952;2.556;SP;12/03/2019;166,50
301;74;24415;29952;2.556;SP;12/03/2019;21,64
301;74;24441;29952;2.556;SP;12/03/2019;164,19
301;74;24612;29952;2.556;SP;12/03/2019;1.426,43
301;74;24723;29952;2.556;SP;12/03/2019;626,18
301;74;24850;29952;2.556;SP;12/03/2019;551,52
301;74;24850;29952;2.556;SP;12/03/2019;247,71
301;1;1771;25850;2.556;MG;13/03/2019;1.653,00
301;1;19157;4602;2.556;MG;13/03/2019;2.400,12
301;1;49638;3592;2.556;MG;13/03/2019;12.235,33
301;1;49642;3592;2.556;MG;13/03/2019;12.235,33
301;1;59258;10424;2.556;SP;13/03/2019;1.002,95
301;1;59258;10424;2.556;SP;13/03/2019;2.344,70
301;1;243802;16455;2.556;SP;13/03/2019;1.173,91
301;1;243802;16455;2.556;SP;13/03/2019;10.620,99
301;1;1648502;5024;2.556;PR;13/03/2019;3.210,47
301;1;1648502;5024;2.556;PR;13/03/2019;1.004,00
301;;5127;27089;2.556;SP;14/03/2019;540,36
301;;420633;11637;2.556;SP;14/03/2019;25.807,35
301;1;539;29735;2.556;MG;14/03/2019;1.312,05
301;1;2704;3346;2.556;SP;14/03/2019;2.738,16
301;1;2705;3346;2.556;SP;14/03/2019;1.516,52
301;1;2706;3346;2.556;SP;14/03/2019;252,74
301;1;8080;30412;2.556;SP;14/03/2019;262,47
301;1;16670;607;2.556;SP;14/03/2019;2.001,20
301;1;19360;9503;2.556;SP;14/03/2019;1.003,19
301;1;49615;3592;2.556;MG;14/03/2019;12.235,33
301;1;104744;14643;2.556;SP;14/03/2019;1.593,59
301;1;197427;16282;2.556;MG;14/03/2019;3.790,29
301;1;197473;16282;2.556;MG;14/03/2019;3.624,57
301;1;202596;1932;2.556;SP;14/03/2019;5.204,35
301;1;202596;1932;2.556;SP;14/03/2019;1.345,41
301;1;202597;1932;2.556;SP;14/03/2019;6.271,57
301;1;202599;1932;2.556;SP;14/03/2019;82,24
301;1;219498;20492;2.556;MG;14/03/2019;15,18
301;1;243808;16455;2.556;SP;14/03/2019;801,74
301;1;264811;9861;2.556;SP;14/03/2019;12.366,16
301;1;323421;848;2.556;SP;14/03/2019;7,08
301;2;3842;22412;2.556;MG;14/03/2019;28.378,42
301;2;13316;27608;2.556;MG;14/03/2019;1.905,42
301;2;91784;857;2.556;MG;14/03/2019;510,84
301;;23032;18474;2.556;SP;15/03/2019;5.773,01
301;;34142;470;2.556;MG;15/03/2019;417,77
301;;34143;470;2.556;MG;15/03/2019;250,66
301;;72433;27787;2.556;MG;15/03/2019;14.117,62
301;0;34144;470;2.556;MG;15/03/2019;363,06
301;1;1029;27104;2.556;MG;15/03/2019;16.994,96
301;1;1842;27526;2.556;SP;15/03/2019;813,60
301;1;1849;27526;2.556;SP;15/03/2019;155,43
301;1;1875;27526;2.556;SP;15/03/2019;306,14
301;1;2723;3346;2.556;SP;15/03/2019;1.624,66
301;1;2727;3346;2.556;SP;15/03/2019;1.319,93
301;1;2728;3346;2.556;SP;15/03/2019;1.319,93
301;1;2729;3346;2.556;SP;15/03/2019;3.132,53
301;1;26050;23755;2.556;SP;15/03/2019;595,02
301;1;70651;13305;2.556;SP;15/03/2019;545,54
301;1;203574;23005;2.556;SP;15/03/2019;978,84
301;1;203574;23005;2.556;SP;15/03/2019;953,33
301;2;13507;27608;2.556;MG;15/03/2019;394,58
301;;221739;30455;2.556;SP;18/03/2019;398,78
301;1;12;30647;2.556;MG;18/03/2019;7.744,31
301;1;13;30647;2.556;MG;18/03/2019;9.900,72
301;1;813;30209;2.556;SP;18/03/2019;2.337,21
301;1;827;30209;2.556;SP;18/03/2019;1.941,97
301;1;2496;26491;2.556;MG;18/03/2019;9.182,51
301;1;97471;294;2.556;MG;18/03/2019;77,35
301;1;97471;294;2.556;MG;18/03/2019;29,43
301;1;244067;16455;2.556;SP;18/03/2019;972,45
301;1;314436;18313;2.556;SP;18/03/2019;6.939,01
301;1;314605;18313;2.556;SP;18/03/2019;6.939,01
301;2;67432;84;2.556;MG;18/03/2019;6.232,59
301;2;91785;857;2.556;MG;18/03/2019;510,84
301;1;4976;1157;2.556;RJ;19/03/2019;2.138,93
301;1;4979;1157;2.556;RJ;19/03/2019;2.205,39
301;1;219499;20492;2.556;MG;19/03/2019;59,70
301;1;265249;9861;2.556;SP;19/03/2019;12.366,16
301;1;265595;9861;2.556;SP;19/03/2019;17.194,71
301;2;501737;30692;2.556;RS;19/03/2019;1.769,87
301;4;19921;30101;2.556;SP;19/03/2019;667,64
301;1;1025;27104;2.556;MG;20/03/2019;2.590,84
301;1;1025;27104;2.556;MG;20/03/2019;1.734,75
301;1;2715;3346;2.556;SP;20/03/2019;931,08
301;1;9344;30818;2.556;SP;20/03/2019;1.601,98
301;1;12983;15493;2.556;SP;20/03/2019;3.630,59
301;1;15902;10436;2.556;SP;20/03/2019;2.408,13
301;1;15905;10436;2.556;SP;20/03/2019;321,08
301;1;38864;12893;2.556;RJ;20/03/2019;16,59
301;1;59438;10424;2.556;SP;20/03/2019;524,70
301;1;198197;16282;2.556;MG;20/03/2019;18.497,31
301;1;202747;1932;2.556;SP;20/03/2019;5.146,08
301;1;219946;20492;2.556;MG;20/03/2019;593,73
301;1;219949;20492;2.556;MG;20/03/2019;454,31
301;1;244292;16455;2.556;SP;20/03/2019;99,23
301;1;244492;16455;2.556;SP;20/03/2019;64,20
301;1;264710;9861;2.556;SP;20/03/2019;3.474,03
301;1;264712;9861;2.556;SP;20/03/2019;29,67
301;1;264731;9861;2.556;SP;20/03/2019;2.867,91
301;1;264988;9861;2.556;SP;20/03/2019;570,02
301;1;265096;9861;2.556;SP;20/03/2019;171,81
301;1;265185;9861;2.556;SP;20/03/2019;1.324,64
301;1;265645;9861;2.556;SP;20/03/2019;614,25
301;1;265646;9861;2.556;SP;20/03/2019;1.842,77
301;1;265647;9861;2.556;SP;20/03/2019;1.959,32
301;1;265648;9861;2.556;SP;20/03/2019;1.662,94
301;1;323791;848;2.556;SP;20/03/2019;74,49
301;2;22204;16921;2.556;SP;20/03/2019;2.048,90
301;2;71667;1204;2.556;SP;20/03/2019;340,27
301;2;79463;21385;2.556;SP;20/03/2019;6.883,80
301;4;7817;3846;2.556;ES;20/03/2019;2.481,12
301;74;25044;29952;2.556;SP;20/03/2019;4.068,38
301;9;38791;609;2.556;SP;20/03/2019;302,64
301;9;38791;609;2.556;SP;20/03/2019;7.996,87
301;9;39125;609;2.556;SP;20/03/2019;812,98
301;1;782;27506;2.556;SP;21/03/2019;686,75
301;1;837;30209;2.556;SP;21/03/2019;1.933,73
301;1;1888;27526;2.556;SP;21/03/2019;1.709,55
301;1;16324;506;2.556;MG;21/03/2019;62,59
301;1;16348;506;2.556;MG;21/03/2019;762,05
301;1;16360;506;2.556;MG;21/03/2019;1.891,81
301;1;18782;13343;2.556;SP;21/03/2019;800,36
301;1;18783;13343;2.556;SP;21/03/2019;2.000,91
301;1;26976;12552;2.556;SP;21/03/2019;2.114,33
301;1;38899;12893;2.556;RJ;21/03/2019;714,78
301;1;59472;10424;2.556;SP;21/03/2019;195,32
301;1;97378;15148;2.556;SP;21/03/2019;3.133,39
301;1;97506;15148;2.556;SP;21/03/2019;9.556,49
301;1;97507;15148;2.556;SP;21/03/2019;9.556,49
301;1;203243;1932;2.556;SP;21/03/2019;54,85
301;1;220212;20492;2.556;MG;21/03/2019;64,63
301;1;220213;20492;2.556;MG;21/03/2019;29,76
301;1;220214;20492;2.556;MG;21/03/2019;32,31
301;1;244473;16455;2.556;SP;21/03/2019;687,19
301;1;244750;16455;2.556;SP;21/03/2019;408,57
301;1;263893;9861;2.556;SP;21/03/2019;8.340,53
301;1;263893;9861;2.556;SP;21/03/2019;2.555,26
301;1;263896;9861;2.556;SP;21/03/2019;5.849,40
301;1;265644;9861;2.556;SP;21/03/2019;2.346,76
301;1;265649;9861;2.556;SP;21/03/2019;1.647,87
301;1;265650;9861;2.556;SP;21/03/2019;460,40
301;1;553548;2625;2.556;SP;21/03/2019;754,37
301;1;1660081;5024;2.556;PR;21/03/2019;462,23
301;1;1660081;5024;2.556;PR;21/03/2019;1.794,78
301;2;41943;15749;2.556;MG;21/03/2019;2.561,87
301;2;41943;15749;2.556;MG;21/03/2019;225,39
301;2;274840;11638;2.556;SP;21/03/2019;921,91
301;1;49;26838;2.556;ES;22/03/2019;2.616,49
301;1;892;27674;2.556;MG;22/03/2019;906,51
301;1;1038;27104;2.556;MG;22/03/2019;2.685,91
301;1;1901;4569;2.556;MG;22/03/2019;622,27
301;1;3110;30744;2.556;SP;22/03/2019;1.734,94
301;1;36196;6301;2.556;SP;22/03/2019;13.292,30
301;1;97896;294;2.556;MG;22/03/2019;181,09
301;1;97896;294;2.556;MG;22/03/2019;30,69
301;1;97896;294;2.556;MG;22/03/2019;47,83
301;1;243961;10948;2.556;MG;22/03/2019;8,71
301;1;243961;10948;2.556;MG;22/03/2019;13,40
301;1;243962;10948;2.556;MG;22/03/2019;3.046,56
301;1;243972;10948;2.556;MG;22/03/2019;467,36
301;1;243972;10948;2.556;MG;22/03/2019;54,74
301;1;243973;10948;2.556;MG;22/03/2019;249,40
301;1;243973;10948;2.556;MG;22/03/2019;0,02
301;1;265269;9861;2.556;SP;22/03/2019;3.825,90
301;1;265269;9861;2.556;SP;22/03/2019;8.518,26
301;1;265643;9861;2.556;SP;22/03/2019;3.438,05
301;1;324119;848;2.556;SP;22/03/2019;1.344,15
301;2;91783;857;2.556;MG;22/03/2019;359,63
301;1;1883;27526;2.556;SP;25/03/2019;665,97
301;1;1909;27526;2.556;SP;25/03/2019;538,52
301;1;1910;27526;2.556;SP;25/03/2019;31,08
301;1;26427;23755;2.556;SP;25/03/2019;77,59
301;1;26978;12552;2.556;SP;25/03/2019;2.861,45
301;1;28599;19929;2.556;SP;25/03/2019;408,57
301;1;142062;1988;2.556;SP;25/03/2019;150,40
301;1;203415;1932;2.556;SP;25/03/2019;2.657,59
301;1;244981;16455;2.556;SP;25/03/2019;89,18
301;1;245042;16455;2.556;SP;25/03/2019;30,92
301;1;253424;12235;2.556;SP;25/03/2019;54,11
301;1;324109;848;2.556;SP;25/03/2019;350,92
301;1;324718;848;2.556;SP;25/03/2019;173,42
301;1;324881;848;2.556;SP;25/03/2019;824,81
301;2;67568;84;2.556;MG;25/03/2019;3.555,42
301;2;275140;11638;2.556;SP;25/03/2019;2.092,99
301;6;2047;28641;2.556;SP;25/03/2019;752,55
301;6;23059;14490;2.556;MG;25/03/2019;1.477,71
301;1;791;30209;2.556;SP;26/03/2019;244,91
301;1;1039;27104;2.556;MG;26/03/2019;4.526,84
301;1;1042;27104;2.556;MG;26/03/2019;650,53
301;1;1043;27104;2.556;MG;26/03/2019;15.513,25
301;1;2552;26491;2.556;MG;26/03/2019;487,27
301;1;7119;218;2.556;MG;26/03/2019;720,90
301;1;8335;5058;2.556;MG;26/03/2019;6.007,23
301;1;36199;6301;2.556;SP;26/03/2019;1.704,25
301;1;266016;9861;2.556;SP;26/03/2019;1.252,97
301;1;324719;848;2.556;SP;26/03/2019;603,72
301;1;2466990;8944;2.556;SC;26/03/2019;587,62
301;2;13621;27608;2.556;MG;26/03/2019;106,93
301;3;47798;642;2.556;SP;26/03/2019;467,13
301;5;70942;6959;2.556;SP;26/03/2019;3.452,24
301;;17736;11190;2.556;SP;27/03/2019;23.156,36
301;;225377;30455;2.556;SP;27/03/2019;629,18
301;1;845;30209;2.556;SP;27/03/2019;306,99
301;1;1917;27526;2.556;SP;27/03/2019;183,73
301;1;2741;3346;2.556;SP;27/03/2019;940,80
301;1;2758;3346;2.556;SP;27/03/2019;2.190,53
301;1;2759;3346;2.556;SP;27/03/2019;1.089,26
301;1;2760;3346;2.556;SP;27/03/2019;7.103,85
301;1;2761;3346;2.556;SP;27/03/2019;982,70
301;1;2761;3346;2.556;SP;27/03/2019;10.016,43
301;1;2762;3346;2.556;SP;27/03/2019;2.639,87
301;1;2763;3346;2.556;SP;27/03/2019;438,09
301;1;17167;21215;2.556;SP;27/03/2019;1.534,39
301;1;17343;15606;2.556;PA;27/03/2019;2.294,09
301;1;65660;25236;2.556;SP;27/03/2019;1.445,33
301;1;243958;10948;2.556;MG;27/03/2019;318,08
301;1;243958;10948;2.556;MG;27/03/2019;1.426,38
301;1;243959;10948;2.556;MG;27/03/2019;1.549,52
301;1;243959;10948;2.556;MG;27/03/2019;3.935,15
301;1;243960;10948;2.556;MG;27/03/2019;1.327,89
301;1;243960;10948;2.556;MG;27/03/2019;1.468,98
301;1;243963;10948;2.556;MG;27/03/2019;30,18
301;1;243963;10948;2.556;MG;27/03/2019;2,56
301;1;243964;10948;2.556;MG;27/03/2019;65,32
301;1;243964;10948;2.556;MG;27/03/2019;1.150,11
301;1;243965;10948;2.556;MG;27/03/2019;82,36
301;1;243965;10948;2.556;MG;27/03/2019;28,73
301;1;243971;10948;2.556;MG;27/03/2019;132,91
301;1;243971;10948;2.556;MG;27/03/2019;69,73
301;1;243974;10948;2.556;MG;27/03/2019;338,89
301;1;243974;10948;2.556;MG;27/03/2019;5,38
301;1;243977;10948;2.556;MG;27/03/2019;19,63
301;1;243977;10948;2.556;MG;27/03/2019;231,52
301;1;265464;9861;2.556;SP;27/03/2019;4.063,93
301;1;364247;2234;2.556;SP;27/03/2019;103,37
301;1;660832;231;2.556;MG;27/03/2019;1.931,38
301;1;660832;231;2.556;MG;27/03/2019;4.736,04
301;10;79120;2391;2.556;SP;27/03/2019;12,99
301;74;25154;29952;2.556;SP;27/03/2019;96,93
301;74;25415;29952;2.556;SP;27/03/2019;763,17
