"301";"1";"0264414";9861;"2556ER";"MM008140";10;924,79999967;10;92,479999967
"301";"1";"0293870";11638;"2556BR";"UC022917";10;114,599999952;10;11,4599999952
"301";"1";"0322397";848;"2556ES";"MM008369";10;293,799830449;10;29,3799830449
"301";"1";"0322397";848;"2556ES";"MM010136";20;293,799830449;10;29,3799830449
"301";"1";"0322397";848;"2556ES";"MM010323";30;293,799830449;10;29,3799830449
"301";"1";"0883761";30101;"2556BS";"UC050596";10;105931,399985532;10;10593,1399985532
"301";"1";"2019892";5037;"2556BR";"UC025303";10;15341,20000569;10;1534,120000569
"301";"3";"0003639";3363;"2556BR";"UC009083";10;2771,1000001;10;277,11000001
"301";"7";"0010289";9755;"2556BS";"UC002470";10;37346,899996478;10;3734,6899996478
"301";"1";"0201821";1932;"2556ES";"5900540";10;1265,599999698;10;126,5599999698
"301";"1";"0218522";20492;"2556BR";"UC003781";10;5,831239938;10;,5831239938
"301";"1";"0218522";20492;"2556BR";"UC004438";20;5,831239938;10;,5831239938
"301";"1";"0218522";20492;"2556BR";"UC004555";30;5,831239938;10;,5831239938
"301";"1";"0218522";20492;"2556BR";"UC004773";40;5,831239938;10;,5831239938
"301";"1";"0218523";20492;"2556BR";"UC003354";10;29,82352941;10;2,982352941
"301";"1";"0218523";20492;"2556BR";"UC005012";20;29,82352941;10;2,982352941
"301";"74";"0023737";29952;"2556ES";"MM004899";10;4790,799998801;10;479,0799998801
"301";"74";"0023804";29952;"2556BS";"MM022382";10;32152,100002828;10;3215,2100002828
"301";"74";"0023820";29952;"2556ES";"MM007416";10;6277,722957092;10;627,7722957092
"301";"74";"0023820";29952;"2556ES";"MM010805";20;6277,722957092;10;627,7722957092
"301";"74";"0023861";29952;"2556ES";"MM004675";10;15704,8258144;10;1570,48258144
"301";"74";"0023861";29952;"2556ES";"MM005202";20;15704,8258144;10;1570,48258144
"301";"74";"0023863";29952;"2556BS";"MM050306";10;444,375099873;10;44,4375099873
"301";"74";"0023863";29952;"2556BS";"MM050305";20;444,375099873;10;44,4375099873
"301";"74";"0023863";29952;"2556BS";"MM050304";30;444,375099873;10;44,4375099873
"301";"74";"0023863";29952;"2556BS";"MM050593";40;444,375099873;10;44,4375099873
"301";"74";"0023891";29952;"2556BS";"MM017443";10;1342,2999998;10;134,22999998
"301";"1";"0264223";9861;"2556ER";"MM036460";10;6906,000001505;10;690,6000001505
"301";"1";"0264973";9861;"2556ER";"MM008102";10;49845,699983888;10;4984,5699983888
"301";"1";"0264974";9861;"2556ER";"MM008102";10;17945,099996022;10;1794,5099996022
"301";"";"0421969";11637;"2556AS";"MM004120";10;69,533333308;10;6,9533333308
"301";"";"0421969";11637;"2556AS";"MM004120";20;69,533333308;10;6,9533333308
"301";"";"0422726";11637;"2556ar";"MM001928";10;912,299999648;10;91,2299999648
"301";"0";"0034072";470;"2556BR";"UC065445";10;1054,736593214;10;105,4736593214
"301";"0";"0034072";470;"2556BR";"UC065428";20;1054,736593214;10;105,4736593214
"301";"1";"0001026";848;"2556OI";"9961071";10;62794,899999963;10;6279,4899999963
"301";"1";"0001063";5293;"1556ii";"9961587";10;5847,170037678;10;584,7170037678
"301";"1";"0001063";5293;"1556ii";"9962587";20;5847,170037678;10;584,7170037678
"301";"1";"0001063";5293;"1556ii";"9965242";30;5847,170037678;10;584,7170037678
"301";"1";"0001063";5293;"1556ii";"9965278";40;5847,170037678;10;584,7170037678
"301";"1";"0001063";5293;"1556ii";"9967416";50;5847,170037678;10;584,7170037678
"301";"1";"0001063";5293;"1556ii";"9962319";60;5847,170037678;10;584,7170037678
"301";"1";"0001892";4569;"2556BR";"UC023714";10;23206,599992218;10;2320,6599992218
"301";"1";"0004506";4602;"2556OI";"UC024002";10;9638,50000128;10;963,850000128
"301";"1";"0004507";8801;"1352TV";"SV000899";10;2213,899999989;10;221,3899999989
"301";"1";"0009222";8801;"1352TI";"SV000899";10;730,599998636;10;73,0599998636
"301";"1";"0009605";7759;"2556BR";"UC045997";10;3234,399999576;10;323,4399999576
"301";"1";"0009625";7759;"2556BR";"MM019215";10;118,076923076;10;11,8076923076
"301";"1";"0009625";7759;"2556BR";"UC067391";20;118,076923076;10;11,8076923076
"301";"1";"0012351";19452;"2352II";"IN004503";10;498,099998133;10;49,8099998133
"301";"1";"0016398";4278;"1401TI";"1260001";10;0;10;0
"301";"1";"0016398";4278;"1401TI";"1260001";20;0;10;0
"301";"1";"0018698";8801;"1352IR";"SV000899";10;8003,600000058;10;800,3600000058
"301";"1";"0022781";2385;"2556BR";"UC002932";10;1903,60000066;10;190,360000066
"301";"1";"0034021";6020;"2556BR";"UC030899";10;21643,700001434;10;2164,3700001434
"301";"1";"0049616";3592;"2556BR";"UC066137";10;122353,299966782;10;12235,3299966782
"301";"1";"0096936";294;"2556BR";"MM038021";10;143,900000007;10;14,3900000007
"301";"1";"0126561";131;"2556BR";"UC009940";10;12903,59999817;10;1290,359999817
"301";"1";"0197413";16282;"2556ES";"3340247";10;30828,799999537;10;3082,8799999537
"301";"1";"0197414";16282;"2556BS";"UC012003";10;14692,399999637;10;1469,2399999637
"301";"1";"0202229";1932;"2556ER";"MM002173";10;1418,199999983;10;141,8199999983
"301";"1";"0202230";1932;"2556BS";"UC001644";10;266,399999952;10;26,6399999952
"301";"1";"0219187";20492;"2556BR";"UC003774";10;10,718796995;10;1,0718796995
"301";"1";"0219187";20492;"2556BR";"UC004687";20;10,718796995;10;1,0718796995
"301";"1";"0219188";20492;"2556ER";"MM011264";10;5009,5999989;10;500,95999989
"301";"1";"0243809";16455;"2556ER";"MM003670";10;4206,60000076;10;420,660000076
"301";"1";"0243821";16455;"2556ER";"MM004672";10;4832,372297253;10;483,2372297253
"301";"1";"0243821";16455;"2556ER";"MM003424";20;4832,372297253;10;483,2372297253
"301";"1";"0243821";16455;"2556ER";"MM003720";30;4832,372297253;10;483,2372297253
"301";"1";"0243828";4528;"1407BG";"UC023004";10;44,128207288;10;4,4128207288
"301";"1";"0243828";4528;"1407BG";"UC022487";20;44,128207288;10;4,4128207288
"301";"1";"0243828";4528;"1407BG";"UC023740";30;44,128207288;10;4,4128207288
"301";"1";"0243831";16455;"2556ER";"MM003636";10;2926,600000881;10;292,6600000881
"301";"1";"0243887";16455;"2556ER";"MM004274";10;1089,999999581;10;108,9999999581
"301";"1";"0244026";16455;"2556ER";"MM007444";10;1167,400000254;10;116,7400000254
"301";"1";"0244029";16455;"2556ER";"MM048053";10;965,59999999;10;96,559999999
"301";"1";"0244257";16455;"2556ER";"MM008316";10;8017,399997498;10;801,7399997498
"301";"1";"0244288";16455;"2556ER";"MM003589";10;122,700000021;10;12,2700000021
"301";"1";"0244291";16455;"2556ER";"MM004570";10;499,634769271;10;49,9634769271
"301";"1";"0244291";16455;"2556ER";"MM015371";20;499,634769271;10;49,9634769271
"301";"1";"0612242";16844;"2556BR";"UC006552";10;44963,90001504;10;4496,390001504
"301";"1";"1654358";5024;"2556BS";"UC044053";10;1554,399999632;10;155,4399999632
"301";"10";"0078729";2391;"2556BR";"UC016725";10;599,900000003;10;59,9900000003
"301";"2";"0003831";9867;"1352TV";"SV000899";10;3957,299999745;10;395,7299999745
"301";"4";"0006666";27783;"2556BR";"6140057";10;146,099999944;10;14,6099999944
"301";"7";"0010314";9755;"2556BS";"UC011035";10;19666,899996563;10;1966,6899996563
"301";"74";"0024121";29952;"2556ES";"MM009878";10;4541,600000434;10;454,1600000434
"301";"74";"0024265";29952;"2556BS";"MM068369";10;7631,699997874;10;763,1699997874
"301";"74";"0024371";29952;"2556ES";"MM009878";10;4541,600000434;10;454,1600000434
"301";"74";"0024372";29952;"2556BS";"MM065277";10;8179,999998495;10;817,9999998495
"301";"74";"0024379";29952;"2556ES";"MM004065";10;805,199999994;10;80,5199999994
"301";"74";"0024402";29952;"2556ES";"MM005299";10;591,262626438;10;59,1262626438
"301";"74";"0024402";29952;"2556ES";"MM036590";20;591,262626438;10;59,1262626438
"301";"74";"0024415";29952;"2556BS";"MM065992";10;216,399999941;10;21,6399999941
"301";"74";"0024441";29952;"2556BS";"MM060390";10;1641,900000225;10;164,1900000225
"301";"74";"0024612";29952;"2556BS";"UC016364";10;12740,988824046;10;1274,0988824046
"301";"74";"0024612";29952;"2556BS";"UC011421";20;12740,988824046;10;1274,0988824046
"301";"74";"0024612";29952;"2556BS";"MM002524";30;12740,988824046;10;1274,0988824046
"301";"74";"0024612";29952;"2556BS";"MM018495";40;12740,988824046;10;1274,0988824046
"301";"74";"0024723";29952;"2556ES";"MM010805";10;6261,800000087;10;626,1800000087
"301";"74";"0024850";29952;"2556ER";"MM005232";10;1248,920695944;10;124,8920695944
"301";"74";"0024850";29952;"2556ER";"MM009350";20;1248,920695944;10;124,8920695944
"301";"1";"0001771";11893;"1556II";"9960747";10;3755,404933397;10;375,5404933397
"301";"1";"0001771";11893;"1556II";"9960711";20;3755,404933397;10;375,5404933397
"301";"1";"0019157";4602;"2556BR";"UC015839";10;24001,20000529;10;2400,120000529
"301";"1";"0049638";3592;"2556BR";"UC066137";10;122353,299966782;10;12235,3299966782
"301";"1";"0049642";3592;"2556BR";"UC066137";10;122353,299966782;10;12235,3299966782
"301";"1";"0059258";9436;"1101EE";"IN037856";10;23447,000002023;10;2344,7000002023
"301";"1";"0243802";16455;"2556BR";"UC022710";10;106209,899997575;10;10620,9899997575
"301";"1";"1648502";5024;"2556BR";"UC048533";10;8,662239404;10;,8662239404
"301";"1";"1648502";5024;"2556BR";"UC023597";20;8,662239404;10;,8662239404
"301";"1";"1648502";5024;"2556BR";"UC021091";30;8,662239404;10;,8662239404
"301";"1";"1648502";5024;"2556BR";"UC002117";40;8,662239404;10;,8662239404
"301";"1";"1648502";5024;"2556BR";"MM012807";50;8,662239404;10;,8662239404
"301";"1";"1648502";5024;"2556BR";"UC065431";60;8,662239404;10;,8662239404
"301";"1";"1648502";5024;"2556BR";"UC065431";70;8,662239404;10;,8662239404
"301";"1";"1648502";5024;"2556BR";"UC048551";80;8,662239404;10;,8662239404
"301";"1";"1648502";5024;"2556BR";"UC048550";90;8,662239404;10;,8662239404
"301";"1";"1648502";5024;"2556BR";"UC048547";100;8,662239404;10;,8662239404
"301";"1";"1648502";5024;"2556BR";"UC048545";110;8,662239404;10;,8662239404
"301";"1";"1648502";5024;"2556BR";"UC048544";120;8,662239404;10;,8662239404
"301";"1";"1648502";5024;"2556BR";"UC048543";130;8,662239404;10;,8662239404
"301";"1";"1648502";5024;"2556BR";"UC048542";140;8,662239404;10;,8662239404
"301";"1";"1648502";5024;"2556BR";"UC041186";150;8,662239404;10;,8662239404
"301";"1";"1648502";5024;"2556BR";"UC043345";160;8,662239404;10;,8662239404
"301";"1";"1648502";5024;"2556BR";"UC041562";170;8,662239404;10;,8662239404
"301";"1";"1648502";5024;"2556BR";"UC002114";180;8,662239404;10;,8662239404
"301";"1";"1648502";5024;"2556BR";"UC048535";190;8,662239404;10;,8662239404
"301";"1";"1648502";5024;"2556BR";"UC048532";200;8,662239404;10;,8662239404
"301";"1";"1648502";5024;"2556BR";"UC044343";210;8,662239404;10;,8662239404
"301";"1";"1648502";5024;"2556BR";"UC048531";220;8,662239404;10;,8662239404
"301";"";"0005127";5058;"2933AB";"SV000956";10;5403,600001;10;540,3600001
"301";"";"0420633";11637;"2556AS";"MM045397";10;258073,50003269;10;25807,350003269
"301";"1";"0000539";2369;"2916II";"9980033";10;13120,5;10;1312,05
"301";"1";"0002704";3346;"2556ER";"MM015305";10;0;10;0
"301";"1";"0002704";3346;"2556ER";"MM015305";20;0;10;0
"301";"1";"0002705";3346;"2556ER";"MM015303";10;0;10;0
"301";"1";"0002705";3346;"2556ER";"MM015303";20;0;10;0
"301";"1";"0002706";3346;"2556BR";"UC023200";10;0;10;0
"301";"1";"0002706";3346;"2556BR";"UC023200";20;0;10;0
"301";"1";"0008080";5650;"1916II";"4001135";10;2624,7;10;262,47
"301";"1";"0016670";607;"2556BR";"UC025156";10;20012,00000536;10;2001,200000536
"301";"1";"0019360";9503;"2556BS";"UC045691";10;10031,899997;10;1003,1899997
"301";"1";"0049615";3592;"2556BR";"UC066137";10;122353,299966782;10;12235,3299966782
"301";"1";"0197427";16282;"2556ES";"MM005340";10;37902,900002659;10;3790,2900002659
"301";"1";"0197473";16282;"2556ES";"MM038199";10;36245,700007418;10;3624,5700007418
"301";"1";"0202596";1932;"2556ER";"MM011019";10;13454,100000792;10;1345,4100000792
"301";"1";"0202597";1932;"2556ES";"MM025338";10;62715,699996765;10;6271,5699996765
"301";"1";"0202599";1932;"2556BR";"UC008445";10;193,810225762;10;19,3810225762
"301";"1";"0202599";1932;"2556BR";"UC009097";20;193,810225762;10;19,3810225762
"301";"1";"0202599";1932;"2556BR";"UC010245";30;193,810225762;10;19,3810225762
"301";"1";"0219498";20492;"2556BR";"UC010156";10;151,80000003;10;15,180000003
"301";"1";"0243808";16455;"2556ER";"MM008316";10;8017,399997498;10;801,7399997498
"301";"1";"0264811";9861;"2556ER";"MM011202";10;123661,599974583;10;12366,1599974583
"301";"1";"0323421";848;"2556BS";"MM066156";10;70,799999986;10;7,0799999986
"301";"2";"0003842";9867;"1352TV";"SV000899";10;283784,1999993;10;28378,41999993
"301";"2";"0013316";9867;"1352TV";"SV000914";10;19054,199997889;10;1905,4199997889
"301";"2";"0091784";857;"2556BR";"UC011197";10;5108,40000104;10;510,840000104
"301";"";"0023032";9867;"1352tv";"SV000899";10;57730,099999728;10;5773,0099999728
"301";"";"0034142";470;"2556BR";"7500317";10;4177,700000125;10;417,7700000125
"301";"";"0034143";470;"2556BR";"7500317";10;2506,600000229;10;250,6600000229
"301";"0";"0034144";470;"2556BR";"UC042242";10;3630,599998592;10;363,0599998592
"301";"1";"0001029";8801;"1352TV";"SV000899";10;169949,600000244;10;16994,9600000244
"301";"1";"0001842";6415;"1556II";"9980039";10;8136,000000122;10;813,6000000122
"301";"1";"0001849";2447;"2556OI";"MM025485";10;1554,3;10;155,43
"301";"1";"0001875";6415;"1556II";"9980039";10;3061,400000226;10;306,1400000226
"301";"1";"0002723";3346;"2556BR";"UC047068";10;0;10;0
"301";"1";"0002723";3346;"2556BR";"UC047068";20;0;10;0
"301";"1";"0002727";3346;"2556ER";"MM022619";10;0;10;0
"301";"1";"0002727";3346;"2556ER";"MM022619";20;0;10;0
"301";"1";"0002728";2335;"2556OI";"SV000956";10;1592,846469671;10;159,2846469671
"301";"1";"0002728";2335;"2556OI";"SV000956";20;1592,846469671;10;159,2846469671
"301";"1";"0002728";2335;"2556OI";"SV000956";30;1592,846469671;10;159,2846469671
"301";"1";"0002728";2335;"2556OI";"SV000956";40;1592,846469671;10;159,2846469671
"301";"1";"0002728";2335;"2556OI";"SV000956";50;1592,846469671;10;159,2846469671
"301";"1";"0002729";3346;"2556BR";"UC043677";10;31325,300006;10;3132,5300006
"301";"1";"0026050";23755;"2556BS";"1220215";10;5950,199998323;10;595,0199998323
"301";"1";"0070651";9861;"2556OI";"MM007541";10;5455,400000745;10;545,5400000745
"301";"1";"0203574";23005;"2556ar";"MM044711";10;9533,299998465;10;953,3299998465
"301";"2";"0013507";9867;"1352TV";"SV000914";10;3945,79999786;10;394,579999786
"301";"";"0221739";30455;"2556BR";"UC022516";10;1252,39980033;10;125,239980033
"301";"";"0221739";30455;"2556BR";"UC025469";20;1252,39980033;10;125,239980033
"301";"1";"0000012";506;"2556OI";"9960179";10;20424,055465725;10;2042,4055465725
"301";"1";"0000012";506;"2556OI";"9960179";20;20424,055465725;10;2042,4055465725
"301";"1";"0000013";5498;"1933SE";"2561321-8";10;99007,2000055;10;9900,72000055
"301";"1";"0000813";2369;"2556OI";"2563683";10;3663,478990483;10;366,3478990483
"301";"1";"0000813";2369;"2556OI";"2563691";20;3663,478990483;10;366,3478990483
"301";"1";"0000813";2369;"2556OI";"2563825";30;3663,478990483;10;366,3478990483
"301";"1";"0000813";2369;"2556OI";"MM009618";40;3663,478990483;10;366,3478990483
"301";"1";"0000813";2369;"2556OI";"MM004266";50;3663,478990483;10;366,3478990483
"301";"1";"0000813";2369;"2556OI";"MM004499";60;3663,478990483;10;366,3478990483
"301";"1";"0000813";2369;"2556OI";"MM008211";70;3663,478990483;10;366,3478990483
"301";"1";"0000827";5650;"1556II";"MM004469";10;13192,480284984;10;1319,2480284984
"301";"1";"0000827";5650;"1556II";"MM004273";20;13192,480284984;10;1319,2480284984
"301";"1";"0002496";17010;"1949MM";"9980033";10;14701,278486547;10;1470,1278486547
"301";"1";"0002496";17010;"1949MM";"9980033";20;14701,278486547;10;1470,1278486547
"301";"1";"0002496";17010;"1949MM";"9980033";30;14701,278486547;10;1470,1278486547
"301";"1";"0097471";294;"2556ar";"MM010459";10;294,299999894;10;29,4299999894
"301";"1";"0244067";16455;"2556ER";"MM049132";10;9724,500003605;10;972,4500003605
"301";"1";"0314436";18313;"2556BR";"UC047585";10;69390,09998551;10;6939,009998551
"301";"1";"0314605";18313;"2556BR";"UC047585";10;69390,09998551;10;6939,009998551
"301";"2";"0067432";84;"2556BR";"UC020402";10;62325,899987714;10;6232,5899987714
"301";"2";"0091785";857;"2556BR";"UC011197";10;5108,40000104;10;510,840000104
"301";"1";"0004976";1157;"2556BS";"UC010210";10;21389,300005625;10;2138,9300005625
"301";"1";"0004979";1157;"2556BS";"7800044";10;7204,802352;10;720,4802352
"301";"1";"0004979";1157;"2556BS";"UC024760";20;7204,802352;10;720,4802352
"301";"1";"0219499";20492;"2556BR";"UC003740";10;14,976356973;10;1,4976356973
"301";"1";"0219499";20492;"2556BR";"UC003950";20;14,976356973;10;1,4976356973
"301";"1";"0219499";20492;"2556BR";"UC004395";30;14,976356973;10;1,4976356973
"301";"1";"0219499";20492;"2556BR";"UC004438";40;14,976356973;10;1,4976356973
"301";"1";"0265249";9861;"2556ER";"MM011202";10;123661,599974583;10;12366,1599974583
"301";"1";"0265595";9861;"2556ER";"AT022900";10;171947,100035405;10;17194,7100035405
"301";"2";"0501737";30692;"2556BR";"UC039899";10;17698,700003047;10;1769,8700003047
"301";"4";"0019921";30101;"2556BS";"UC066319";10;6676,399999461;10;667,6399999461
"301";"1";"0001025";848;"2556OI";"9961071";10;7922,438184342;10;792,2438184342
"301";"1";"0001025";848;"2556OI";"9961071";20;7922,438184342;10;792,2438184342
"301";"1";"0002715";3346;"2556BR";"UC065693";10;9310,7999976;10;931,07999976
"301";"1";"0012983";5650;"1401AG";"IN022814";10;36305,89999632;10;3630,589999632
"301";"1";"0015902";9436;"1101TI";"IN024285";10;0;10;0
"301";"1";"0015902";9436;"1101TI";"IN024285";20;0;10;0
"301";"1";"0015905";9436;"1101TI";"IN024285";10;0;10;0
"301";"1";"0015905";9436;"1101TI";"IN024285";20;0;10;0
"301";"1";"0038864";12893;"2556BS";"UC065055";10;165,900000033;10;16,5900000033
"301";"1";"0059438";10424;"2556BS";"UC065222";10;5247,00000095;10;524,700000095
"301";"1";"0198197";16282;"2556ES";"3340247";10;184973,100054118;10;18497,3100054118
"301";"1";"0202747";1932;"2556ES";"MM001714";10;51460,800006411;10;5146,0800006411
"301";"1";"0219946";20492;"2556BR";"UC003409";10;5937,30000192;10;593,730000192
"301";"1";"0219949";20492;"2556BR";"UC004724";10;845,53611417;10;84,553611417
"301";"1";"0219949";20492;"2556BR";"UC005127";20;845,53611417;10;84,553611417
"301";"1";"0244292";16455;"2556ER";"MM005181";10;992,30000026;10;99,230000026
"301";"1";"0244492";16455;"2556ER";"MM007483";10;642,000000221;10;64,2000000221
"301";"1";"0264710";9861;"2556ER";"MM003585";10;34740,30000901;10;3474,030000901
"301";"1";"0264712";9861;"2556BR";"MM029759";10;42,385714281;10;4,2385714281
"301";"1";"0264712";9861;"2556BR";"MM029361";20;42,385714281;10;4,2385714281
"301";"1";"0264731";9861;"2556ER";"MM004717";10;28679,09998945;10;2867,909998945
"301";"1";"0264988";9861;"2556ER";"MM003780";10;5700,200001474;10;570,0200001474
"301";"1";"0265096";9861;"2556ER";"MM041734";10;1718,10000046;10;171,810000046
"301";"1";"0265185";9861;"2556BR";"UC065283";10;13246,399995159;10;1324,6399995159
"301";"1";"0265645";9861;"2556ER";"MM037078";10;6142,500000894;10;614,2500000894
"301";"1";"0265646";9861;"2556ER";"MM037078";10;18427,700004366;10;1842,7700004366
"301";"1";"0265647";9861;"2556ER";"3541721";10;19593,200006494;10;1959,3200006494
"301";"1";"0265648";9861;"2556ER";"MM009901";10;16629,399998223;10;1662,9399998223
"301";"1";"0323791";848;"2556ES";"MM008369";10;306,698653338;10;30,6698653338
"301";"1";"0323791";848;"2556ES";"MM010136";20;306,698653338;10;30,6698653338
"301";"2";"0022204";9867;"1352TV";"SV000914";10;20489,000000205;10;2048,9000000205
"301";"2";"0071667";1204;"2556ER";"AT042769";10;0;10;0
"301";"2";"0071667";1204;"2556ER";"AT042769";20;0;10;0
"301";"2";"0079463";21385;"2556BR";"UC024316";10;68838,000023396;10;6883,8000023396
"301";"4";"0007817";3846;"2556AP";"MM004145";10;24811,199994792;10;2481,1199994792
"301";"74";"0025044";29952;"2556BS";"MM048178";10;40683,80000062;10;4068,380000062
"301";"9";"0038791";609;"2556BR";"UC050674";10;79968,69999952;10;7996,869999952
"301";"9";"0039125";609;"2556BS";"UC052987";10;8129,800000462;10;812,9800000462
"301";"1";"0000782";4379;"1556II";"99050033";10;6867,499999897;10;686,7499999897
"301";"1";"0000837";3346;"2556II";"9965054";10;19337,300000677;10;1933,7300000677
"301";"1";"0001888";4334;"1556II";"UC036758";10;17095,500000182;10;1709,5500000182
"301";"1";"0016324";506;"2556BR";"UC067385";10;625,899999881;10;62,5899999881
"301";"1";"0016348";506;"2556BR";"UC023049";10;7620,500001;10;762,0500001
